,word,word_root,polarity
9740,옳지 못함을,옳지 못하,1
9741,옳지 아니하다고,옳지 아니하,1
9742,옳지 않다,옳지 않,1
9743,옳지 않은,옳지 않,1
9744,옹골차고,옹골차,0
9745,옹골차고 야무지다,옹골차 야무지,0
9746,옹골차다,옹골차,0
9747,옹골차지 못하고,옹골차 못하,1
9748,옹졸하고,옹졸,1
9749,옹졸하다,옹졸,1
9750,옹졸한,옹졸,1
9751,옹졸한 데가,옹졸 데,1
9752,옹졸한 모양,옹졸 모양,1
9753,와해하거나,와해,1
9754,완벽하다,완벽,0
9755,완벽한,완벽,0
9756,완성,완성,0
9757,완성 단계에,완성 단계,0
9758,완성된,완성,0
9759,완성품으로,완성품,0
9760,완성하다,완성,0
9761,완성하지 못하다,완성 못하,1
9762,완소,와,0
9763,완전무결한,완전,0
9764,완전무결한 일을,완전 일,0
9765,완전하게,완전,0
9766,완전하게 하다,완전 하다,0
9767,완전하고,완전,0
9768,완전하고 원만하게,완전 원만,0
9769,완전하다,완전,0
9770,완전하지 못하고,완전 못하,1
9771,완전하지 못하여,완전 못하,1
9772,완전한 조화를,완전 조화,0
9773,완전한 지혜를,완전 지혜,0
9774,완전히 이기다,완전히 이기,0
9775,왕성하게,왕성,0
9776,왕성하게 일어서다,왕성 일어,0
9777,왕성하게 젊다,왕성 젊,0
9778,왕성하다,왕성,0
9779,왕성해지는,왕성,0
9780,왕성해지는 기운,왕성 기운,0
9781,외로운,외롭,1
9782,외로운 감정,외롭 감정,1
9783,외로운 베개라는,외롭 베개,1
9784,외로운 베개와,외롭 베개,1
9785,외로운 잠자리를,외롭 잠자리,1
9786,외로워,외로,1
9787,외로워 슬퍼지다,외로 슬퍼지,1
9788,외로워 슬프게,외로 슬프,1
9789,외로워 슬프다,외로 슬프,1
9790,외로워하다,외로,1
9791,외로이,외로이,1
9792,외롭거나,외롭,1
9793,외롭거나 쓸쓸하게,외롭 쓸쓸,1
9794,외롭다,외롭,1
9795,외설스러운,외설,1
9796,요긴한,요긴,0
9797,요란스러운,요란,1
9798,요란스러운 모양,요란 모양,1
9799,요란스럽게,요란,1
9800,요란스럽게 닦달하거나,요란 닦달,1
9801,요란스럽게 떠드는,요란 떠들,1
9802,요란스럽게 울리는,요란 울리,1
9803,요란스럽게 터지는,요란 터지,1
9804,요란하게,요란,1
9805,요란하게 떠들고,요란 떠들,1
9806,요란하게 울리는,요란 울리,1
9807,요란하고,요란,1
9808,요란하고 사납던,요란 사납,1
9809,요란하다,요란,1
9810,요란하지 않고,요란 않,0
9811,요량 없이 경솔하다,요량 없이 경솔,1
9812,요량 없이 경솔한,요량 없이 경솔,1
9813,요령이,요령,0
9814,요령이 있다,요령 있,0
9815,요리조리 빼면서,요리조리 빼,1
9816,요망스러운,요망,1
9817,요망스러운 데가,요망 데,1
9818,요망스러움,요망,1
9819,요망스럽게,요망,1
9820,요망한,요망,1
9821,요망한 짓과,요망 짓,1
9822,요사스러운,요사,1
9823,요사한,요사,1
9824,요사한 술법으로,요사 술법,1
9825,요염하다,요염,0
9826,요염함,요염,0
9827,욕,욕,1
9828,욕구가 충족되어,욕구 충족,0
9829,욕구가 충족되었을,욕구 충족,0
9830,욕되게,욕,1
9831,욕되게 함,욕 함,1
9832,욕되고,욕,1
9833,욕되고 수치스러운,욕 수치,1
9834,욕망이 억눌리다,욕망 억눌리,1
9835,욕설,욕설,1
9836,욕설을,욕설,1
9837,욕설을 하거나,욕설 하,1
9838,욕설을 하다,욕설 하다,1
9839,욕설을 함,욕설 함,1
9840,욕심,욕심,1
9841,욕심 따위가,욕심 따위,1
9842,욕심껏,욕심껏,1
9843,욕심껏 먹어,욕심껏 먹,1
9844,욕심껏 탐내어,욕심껏 탐,1
9845,욕심꾸러기,욕심,1
9846,욕심부리다,욕심,1
9847,욕심스럽다,욕심,1
9848,욕심에 사로잡히다,욕심 사로잡히,1
9849,욕심에 사로잡힌,욕심 사로잡히,1
9850,욕심을,욕심,1
9851,욕심을 부려,욕심 부리,1
9852,욕심을 품고,욕심 품,1
9853,욕심이,욕심,1
9854,욕심이 나서,욕심 나서,1
9855,욕심이 드러나는,욕심 드러나,1
9856,욕심이 많고,욕심 많,1
9857,욕심이 많은,욕심 많,1
9858,욕심쟁이,욕심,1
9859,욕으로,욕,1
9860,욕으로 이르는,욕 이르,1
9861,욕으로 하는,욕 하,1
9862,욕을,욕,1
9863,욕을 당하게,욕 당하,1
9864,욕을 보이다,욕 보이,1
9865,욕을 보임,욕 보이,1
9866,욕을 하다,욕 하다,1
9867,욕을 하며,욕 하,1
9868,욕을 함,욕 함,1
9869,욕지기가 나서,욕지기 나서,1
9870,욕하거나,욕하,1
9871,욕하다,욕하,1
9872,욕하며,욕하,1
9873,욕하여,욕하,1
9874,욕하여 이르는,욕하 이르,1
9875,욕함,욕,1
9876,용감,용감,0
9877,용감하게,용감,0
9878,용감하고,용감,0
9879,용감하고 씩씩하게,용감 씩씩,0
9880,용감하다,용감,0
9881,용감한,용감,0
9882,용감함,용감,0
9883,용감히,용감히,0
9884,용기,용기,0
9885,용기가,용기,0
9886,용기가 뛰어나고,용기 뛰어나,0
9887,용기를,용기,0
9888,용기를 가진,용기 가지,0
9889,용기를 주다,용기 주,0
9890,용기와,용기,0
9891,용기와 기상이,용기 기상,0
9892,용납하지 못하게,용납 못하,1
9893,용납할 수 없는,용납 수 없,1
9894,용납함,용납,0
9895,용도대로 쓰이지 못하고,용도 쓰이 못하,1
9896,용렬하게,용렬,0
9897,용렬하게 굴다,용렬 굴,0
9898,용서되다,용서,0
9899,용서하다,용서,0
9900,용서함,용서,0
9901,용이하다,용이,0
9902,용이한,용이,0
9903,용이함,용이,0
9904,용자,용,0
9905,용하다,용하,0
9906,용한,용하,0
9907,우격다짐으로,우격다짐,1
9908,우그러져,우그러지,1
9909,우그러지게,우그러지,1
9910,우그러지게 하다,우그러지 하다,1
9911,우그러지고,우그러지,1
9912,우그러지고 쭈그러들게,우그러지 쭈그러들,1
9913,우그러지고 쭈그러듦,우그러지 쭈그러들,1
9914,우기거나,우기,1
9915,우기는,우기,1
9916,우기는 모양,우기 모양,1
9917,우기다,우기,1
9918,우는,울,1
9919,우는 모양,울 모양,1
9920,우는 소리,울 소리,1
9921,우는 소리가,울 소리,1
9922,우대를 받다,우대 받,0
9923,우락부락하고 거칠거나,우락 거치,1
9924,우러러,우,0
9925,우러러 받들고,우 받들,0
9926,우렁우렁,우렁우렁,0
9927,우렁우렁 힘차다,우렁우렁 힘차,0
9928,우렁차고,우렁차,0
9929,우렁차다,우렁차,0
9930,우려스럽다,우려,1
9931,우려하다,우려,1
9932,우물거리며,우물거리,1
9933,우물거림,우물거리,1
9934,우물우물하며,우물우물,1
9935,우물우물하며 넘기려고,우물우물 넘기,1
9936,우물쭈물하는,우물쭈물,1
9937,우물쭈물하는 모양,우물쭈물 모양,1
9938,우물쭈물하다,우물쭈물,1
9939,우수,우수,0
9940,우수하다,우수,0
9941,우수한,우수,0
9942,우스꽝스럽다,우스꽝스럽,1
9943,우스꽝스레,우,1
9944,우스운,우습,1
9945,우스운 데가,우습 데,1
9946,우스운 말이나,우습 말,-1
9947,우습게,우습,1
9948,우습고,우습,1
9949,우습고 싱거운,우습 싱겁,1
9950,우습다,우습,1
9951,우아하게,우아,0
9952,우아하고,우아,0
9953,우아하다,우아,0
9954,우아한,우아,0
9955,우아함,우아,0
9956,우악스러운,우악,1
9957,우악스러운 데가,우악 데,1
9958,우악스러운 모양,우악 모양,1
9959,우악스러움,우악,1
9960,우악스럽게,우악,1
9961,우악스럽게 내놓는,우악 내놓,1
9962,우악스럽게 하는,우악 하,1
9963,우악스럽게 하다,우악 하다,1
9964,우악스럽다,우악,1
9965,우울,우울,1
9966,우울증,우울증,1
9967,우울증의,우울증,1
9968,우울증의 하나,우울증 하나,1
9969,우울하게,우울,1
9970,우울하다,우울,1
9971,우울하여,우울,1
9972,우울하여지기,우울,1
9973,우울하여지기 쉽고,우울 쉽,1
9974,우울한,우울,1
9975,우월성,우월성,0
9976,우월하다,우월,0
9977,우유부단하다,우유부단,1
9978,우중충하다,우중충하,1
9979,우중충히,우중충,1
9980,우직스럽게,우직,1
9981,우직스럽게 계속,우직 계속,1
9982,우직하고,우직,1
9983,우쭐,우쭐,0
9984,우쭐거리는,우쭐거리,0
9985,우쭐거리는 모양,우쭐거리 모양,0
9986,우쭐거리다,우쭐거리,0
9987,우쭐거리다 또는,우쭐거리 또는,0
9988,우쭐대다,우쭐대,0
9989,우쭐우쭐하여지는 기운,우쭐 기운,0
9990,우쭐하는,우쭐,0
9991,우쭐하는 모양,우쭐 모양,0
9992,우쭐하다,우쭐,0
9993,우쭐하다 또는,우쭐 또는,0
9994,우쭐해하다,우쭐,0
9995,우쭐해하다 또는,우쭐 또는,0
9996,우치,우치,1
9997,우호적,우호적,0
9998,운,운,0
9999,운동 장애가,운동 장애,1
10000,운명이 박복함,운명 박복,1
10001,운수가 나빠서,운 나쁘,1
10002,운이 사납거나,운 사납,1
10003,운이 좋게,운 좋,0
10004,운이 좋은,운 좋,0
10005,운치가 없다,운치 없,1
10006,운치가 없음,운치 없,1
10007,울거나,울,1
10008,울거나 흐느낄,울 흐느끼,1
10009,울걱,울걱,1
10010,울걱거리다,울걱,1
10011,울걱대다,울걱,1
10012,울걱울걱,울걱울걱,1
10013,울걱하다,울걱,1
10014,울고,울,1
10015,울고 다니는,울 다니,1
10016,울고 싶다,울 싶,1
10017,울꺽대다,울꺽,1
10018,울다,울,1
10019,울렁거리는,울렁거리,1
10020,울렁거리는 모양,울렁거리 모양,1
10021,울렁거리다,울렁거리,1
10022,울렁대다,울렁대,1
10023,울려고,울,1
10024,울려고 할,울 하,1
10025,울리는 힘이,울리 힘,-1
10026,울보,울보,1
10027,울부짖음 또는,울부짖 또는,1
10028,울분,울분,1
10029,울분하다,울분,1
10030,울상이,울상,1
10031,울상이 되어,울상 되,1
10032,울음,울음,1
10033,울음소리,울음소리,1
10034,울음이,울음,1
10035,울음이 터져,울음 터지,1
10036,울컥대다,울컥,1
10037,울컥하다,울컥,1
10038,울화,울화,1
10039,울화로,울화,1
10040,움직이지 못하는,움직이 못하,1
10041,움직일 수 없는,움직이 수 없,1
10042,움질대다,움질대,1
10043,움츠러드는,움츠러들,1
10044,움츠러드는 데가,움츠러들 데,1
10045,움츠러드는 모양,움츠러들 모양,1
10046,움츠러들거나,움츠러들,1
10047,움츠러들거나 소름이,움츠러들 소름,1
10048,움츠리는,움츠리,1
10049,움츠리는 모양,움츠리 모양,1
10050,움츠리다,움츠리,1
10051,움츠린다는,움츠리,1
10052,움츠린다는 뜻으로,움츠리 뜻,1
10053,움츠림을,움츠리,1
10054,움츠림을 비유적으로,움츠리 비유,1
10055,웃기는,웃기,0
10056,웃기는 우스운,웃기 우습,-1
10057,웃기려고,웃기,-1
10058,웃기려고 일부러,웃기 일부러,-1
10059,웃는,웃,0
10060,웃는 모양,웃 모양,0
10061,웃는 소리,웃 소리,0
10062,웃다,웃,0
10063,웃다성글대다,웃,0
10064,웃어른을 존경하는,웃어른 존경,0
10065,웃으며,웃,0
10066,웃으면서,웃,0
10067,웃으면서 재미있게,웃 재미있,0
10068,웃을,웃,0
10069,웃을 만하다,웃 만하,0
10070,웃음거리로 만들다,웃음거리 만들,1
10071,웃음바다,웃음바다,0
10072,웅장하고,웅장,0
10073,웅장하고 시원스럽게,웅장 시원,0
10074,웅장한,웅장,0
10075,웅장한 맛이,웅장 맛,0
10076,원고를 겸손하게,원고 겸손,0
10077,원기 왕성하게,원기 왕성,0
10078,원기 왕성한,원기 왕성,0
10079,원대하다,원대,1
10080,원동력,원동력,0
10081,원만하거나,원만,0
10082,원만하거나 선하다,원만 선하,0
10083,원만하게,원만,0
10084,원만하고,원만,0
10085,원만하고 즐겁게,원만 즐겁,0
10086,원만하다,원,0
10087,원만하지 않고,원만 않,1
10088,원만한,원만,0
10089,원만한 모양,원만 모양,0
10090,원망,원망,0
10091,원망과,원망,1
10092,원망스럽게,원망,1
10093,원망스럽게 생각하다,원망 생각,1
10094,원망스럽게 종알종알,원망 종알종알,1
10095,원망스럽게 중얼중얼,원망 중얼중얼,1
10096,원망스럽고,원망,1
10097,원망스럽다,원망,1
10098,원망이나,원망,1
10099,원망하는,원망,1
10100,원망하는 것,원망 것,1
10101,원망하다,원망,1
10102,원망하듯,원망,1
10103,원인 불명의,원인 불명,1
10104,원치 않은,원 않,1
10105,원통,원통,0
10106,원통하거나,원통,1
10107,원통하게,원통,1
10108,원통하고,원통,1
10109,원통하고 슬프게,원통 슬프,1
10110,원통하고 슬프다,원통 슬프,1
10111,원통하고 슬픔이,원통 슬픔,1
10112,원통하고 슬핌이,원통 슬,1
10113,원통하다,원통,0
10114,원통하여,원통,1
10115,원통하여 원망스럽게,원통 원망,1
10116,원통한,원통,1
10117,원통한 마음을,원통 마음,1
10118,원통한 일에,원통 일,1
10119,원통한 일을,원통 일,1
10120,원하는 것을 가지지 못하여,원하 것 가지 못하,1
10121,원하는 대로,원하 대로,0
10122,원하다,원하,-1
10123,원하지 않는,원하 않,1
10124,원한,원한,1
10125,원한을 사다,원한 사,1
10126,원한을 품고,원한 품,1
10127,원한이,원한,1
10128,원한이 맺혀서,원한 맺히,1
10129,원한이나,원한,1
10130,원활하여,원활,0
10131,원활하지 않게,원활 않,1
10132,월등히,월등히,0
10133,월등히 훌륭하거나,월등히 훌륭,0
10134,웬만하여,웬만,0
10135,웰빙,웨,0
10136,위급한,위급,1
10137,위급한 증상,위급 증상,1
10138,위기,위기,1
10139,위기적,위기,1
10140,위기적 의식,위기 의식,1
10141,위꼴사,위,0
10142,위대하다,위대,0
10143,위대한,위대,0
10144,위대한 것,위대 것,0
10145,위대한 사람,위대 사람,0
10146,위반되어,위반,1
10147,위반한,위반,1
10148,위반한 자를,위반 자르,1
10149,위배하다,위배,1
10150,위법,위법,1
10151,위법 행위,위법 행위,1
10152,위엄 있고,위엄 있,0
10153,위엄 있는,위엄 있,0
10154,위엄을,위엄,0
10155,위엄을 보이거나,위엄 보이,0
10156,위엄이 있고,위엄 있,0
10157,위엄이 있다,위엄 있,0
10158,위엄있는,위엄,0
10159,위장염의,위장염,1
10160,위조,위조,1
10161,위조하거나,위조,1
10162,위조하다,위,1
10163,위조함으로써,위조,1
10164,위축,위축,1
10165,위축감,위축감,1
10166,위축되다,위축,1
10167,위태로운,위태,1
10168,위태로운 모양,위태 모양,1
10169,위태로움,위태,1
10170,위태로움을,위태,1
10171,위태로움을 느껴,위태 느끼,1
10172,위태롭거나,위태,1
10173,위태롭거나 치사하고,위태 치사,1
10174,위태롭게,위태,1
10175,위태롭게 매달려,위태 매달리,1
10176,위태롭다,위태,1
10177,위태하여,위태,1
10178,위트,위트,0
10179,위하는,위하,0
10180,위하는 마음을,위하 마음,0
10181,위하는 마음이,위하 마음,0
10182,위한 의기가,위 의기,0
10183,위험이,위험,1
10184,위험이 생기거나,위험 생기,1
10185,위험하다,위험,1
10186,위험한,위험,1
10187,위험한 일을,위험 일,1
10188,위협에,위협,1
10189,위협을,위협,1
10190,위협적이거나,위협적,1
10191,위협적이거나 압도하는,위협적 압도,1
10192,위협하거나,위협,1
10193,위협하기,위협,1
10194,위협하는,위협,1
10195,위협하는 말,위협 말,1
10196,위협하는 모양,위협 모양,1
10197,위협하는 태도나,위협 태도,1
10198,위협하다,위협,1
10199,위협하여,위협,1
10200,윗사람에게 고자질함,윗사람 고자질,1
10201,윗사람을 농락하여,윗사람 농락,1
10202,윗사람을 비판함,윗사람 비판,1
10203,유감,유감,1
10204,유감스러운,유감,1
10205,유감스럽다,유감,1
10206,유능하다,유능,0
10207,유능한,유능,0
10208,유능한 인재를,유능 인재,0
10209,유달리 특별하다,유달리 특별,0
10210,유달리 특별한,유달리 특별,0
10211,유들유들한,유들유들,1
10212,유들유들한 모양,유들유들 모양,1
10213,유리하다,유리,0
10214,유리하도록,유리,0
10215,유리한,유리,0
10216,유명하다,유명,0
10217,유명한,유명,0
10218,유명한 사람,유명 사람,0
10219,유명해지다,유명,0
10220,유요함을,유,0
10221,유용하다,유용,0
10222,유용한,유용,0
10223,유용한 구석,유용 구석,0
10224,유익하다,유익,0
10225,유익한,유익,0
10226,유익한 교훈,유익 교훈,0
10227,유죄,유죄,1
10228,유지하지 못하게,유지 못하,1
10229,유지함,유지,0
10230,유창하게,유창,0
10231,유창하다,유창,0
10232,유창한,유창,0
10233,유치하다,유치,1
10234,유쾌감,유쾌감,0
10235,유쾌하게,유쾌,0
10236,유쾌하게 웃는,유쾌 웃,0
10237,유쾌하게 웃다,유쾌 웃,0
10238,유쾌하고,유쾌,0
10239,유쾌하고 즐거운,유쾌 즐겁,0
10240,유쾌하다,유쾌,0
10241,유쾌하지 못하게,유쾌 못하,1
10242,유쾌하지 못한,유쾌 못하,1
10243,유쾌한,유쾌,0
10244,유쾌한 기분,유쾌 기분,0
10245,유쾌한 기분이나,유쾌 기분,0
10246,유쾌한 느낌,유쾌 느낌,0
10247,유쾌한 느낌이,유쾌 느낌,0
10248,유쾌함,유쾌,0
10249,유쾌히,유,0
10250,육중하고 무디다,육중 무디,1
10251,윤기,윤기,0
10252,윤기 없이,윤기 없이,1
10253,윤기가,윤기,0
10254,윤기가 나거나,윤기 나,0
10255,윤기가 나고,윤기 나,0
